Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"10092","","","None","113.203.144.231","tcp","21","FTP Server Detection","An FTP server is listening on a remote port.","It is possible to obtain the banner of the remote FTP server by
connecting to a remote port.","n/a","","
The remote FTP banner is :

220 Ftp firmware update utility
"
"10114","CVE-1999-0524","","None","113.203.144.231","icmp","0","ICMP Timestamp Request Remote Date Disclosure","It is possible to determine the exact time set on the remote host.","The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).","","The difference between the local and remote clocks is -17539 seconds.
"
"10150","","","None","113.203.144.231","tcp","445","Windows NetBIOS / SMB Remote Host Information Disclosure","It was possible to obtain the network name of the remote host.","The remote host is listening on UDP port 137 or TCP port 445, and
replies to NetBIOS nbtscan or SMB requests.

Note that this plugin gathers information to be used in other plugins,
but does not itself generate a report.","n/a","","The following 2 NetBIOS names have been gathered :

 BRCM-SAMBA_TEST  = Computer name
 BRCM-SAMBA_TEST  = Workgroup / Domain name
"
"10394","","","None","113.203.144.231","tcp","445","Microsoft Windows SMB Log In Possible","It was possible to log into the remote host.","The remote host is running a Microsoft Windows operating system or
Samba, a CIFS/SMB server for Unix. It was possible to log into it
using one of the following accounts :

- NULL session
- Guest account
- Supplied credentials","n/a","http://support.microsoft.com/kb/143474
http://support.microsoft.com/kb/246261","- NULL sessions are enabled on the remote host.
"
"10785","","","None","113.203.144.231","tcp","445","Microsoft Windows SMB NativeLanManager Remote System Information Disclosure","It is possible to obtain information about the remote operating
system.","It is possible to obtain the remote operating system name and version
(Windows and/or Samba) by sending an authentication request to port
139 or 445. This script requires SMB1 enabled on the host.","n/a","","The remote Operating System is : Unix
The remote native lan manager is : Samba 3.0.37
The remote SMB Domain Name is : BRCM-SAMBA_TEST
"
"11011","","","None","113.203.144.231","tcp","445","Microsoft Windows SMB Service Detection","A file / print sharing service is listening on the remote host.","The remote service understands the CIFS (Common Internet File System)
or Server Message Block (SMB) protocol, used to provide shared access
to files, printers, etc between nodes on a network.","n/a","","
A CIFS server is running on this port.
"
"11011","","","None","113.203.144.231","tcp","139","Microsoft Windows SMB Service Detection","A file / print sharing service is listening on the remote host.","The remote service understands the CIFS (Common Internet File System)
or Server Message Block (SMB) protocol, used to provide shared access
to files, printers, etc between nodes on a network.","n/a","","
An SMB server is running on this port.
"
"11219","","","None","113.203.144.231","tcp","139","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 139/tcp was found to be open"
"11219","","","None","113.203.144.231","tcp","21","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 21/tcp was found to be open"
"11219","","","None","113.203.144.231","tcp","445","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 445/tcp was found to be open"
"11219","","","None","113.203.144.231","tcp","12345","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 12345/tcp was found to be open"
"11936","","","None","113.203.144.231","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : FreeBSD 4.4
Confidence level : 65
Method : SinFP

 
The remote host is running FreeBSD 4.4"
"19506","","","None","113.203.144.231","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 6.8.1
Plugin feed version : 201608181730
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Device Discovery Test
Scanner IP : 172.31.33.81
Port scanner(s) : nessus_syn_scanner 
Port range : default
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2016/8/19 1:45 
Scan duration : 2750 sec
"
"22964","","","None","113.203.144.231","tcp","21","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","An FTP server is running on this port."
"25220","","","None","113.203.144.231","tcp","0","TCP/IP Timestamps Supported","The remote service implements TCP timestamps.","The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.","n/a","http://www.ietf.org/rfc/rfc1323.txt",""
"25240","","","None","113.203.144.231","tcp","445","Samba Server Detection","An SMB server is running on the remote host.","The remote host is running Samba, a CIFS/SMB server for Linux and
Unix.","n/a","http://www.samba.org/","The remote host tries to hide its SMB server type by changing the MAC
address and the LAN manager name. 

However by sending several valid and invalid RPC requests it was
possible to fingerprint the remote SMB server as Samba."
"42410","","","None","113.203.144.231","tcp","445","Microsoft Windows NTLMSSP Authentication Request Remote Network Name Disclosure","It is possible to obtain the network name of the remote host.","The remote host listens on tcp port 445 and replies to SMB requests.

By sending an NTLMSSP authentication request it is possible to obtain
the name of the remote system and the name of its domain.","n/a","","The following 2 NetBIOS names have been gathered :

 BRCM-SAMBA_TEST  = Computer name
 BRCM-SAMBA_TEST  = Workgroup / Domain name
"
"45590","","","None","113.203.144.231","tcp","0","Common Platform Enumeration (CPE)","It is possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.","n/a","http://cpe.mitre.org/
https://nvd.nist.gov/cpe.cfm","
The remote operating system matched the following CPE : 

  cpe:/o:freebsd:freebsd:4.4 -> FreeBSD 4.4

Following application CPE matched on the remote system :

  cpe:/a:samba:samba:3.0.37 -> Samba 3.0.37
"
"54615","","","None","113.203.144.231","tcp","0","Device Type","It is possible to guess the remote device type.","Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).","n/a","","Remote device type : general-purpose
Confidence level : 65
"
"57608","","5.0","Medium","113.203.144.231","tcp","445","SMB Signing Disabled","Signing is not required on the remote SMB server.","Signing is not required on the remote SMB server. An unauthenticated,
remote attacker can exploit this to conduct man-in-the-middle attacks
against the SMB server.","Enforce message signing in the host's configuration. On Windows, this
is found in the policy setting 'Microsoft network server: Digitally
sign communications (always)'. On Samba, the setting is called 'server
signing'. See the 'see also' links for further details.","https://support.microsoft.com/en-us/kb/887429
http://technet.microsoft.com/en-us/library/cc731957.aspx
http://www.nessus.org/u?74b80723
http://www.samba.org/samba/docs/man/manpages-3/smb.conf.5.html
http://www.nessus.org/u?a3cac4ea",""
"58327","CVE-2012-0870","10.0","Critical","113.203.144.231","tcp","445","Samba 'AndX' Request Heap-Based Buffer Overflow","The remote Samba service is vulnerable to a heap overflow attack.","The remote Samba install is prone to a heap-based buffer overflow
attack.

An attacker can exploit this issue to execute arbitrary code with the
privileges of the application. Failed exploit attempts will result in
a denial of service condition.","Apply patches from the vendor.","https://www.samba.org/samba/security/CVE-2012-0870.html
https://www.samba.org/samba/history/security.html",""
"66334","","","None","113.203.144.231","tcp","0","Patch Report","The remote host is missing several patches.","The remote host is missing one or more security patches. This plugin
lists the newest version of each patch to install to make sure the
remote host is up-to-date.","Install the patches listed below.","","

. You need to take the following action :
[ Samba Badlock Vulnerability (90509) ]

+ Action to take : 


"
"90509","CVE-2016-2118","6.8","Medium","113.203.144.231","tcp","445","Samba Badlock Vulnerability","An SMB server running on the remote host is affected by the Badlock
vulnerability.","The version of Samba, a CIFS/SMB server for Linux and Unix, running on
the remote host is affected by a flaw, known as Badlock, that exists
in the Security Account Manager (SAM) and Local Security
Authority (Domain Policy) (LSAD) protocols due to improper
authentication level negotiation over Remote Procedure Call (RPC)
channels. A man-in-the-middle attacker who is able to able to
intercept the traffic between a client and a server hosting a SAM
database can exploit this flaw to force a downgrade of the
authentication level, which allows the execution of arbitrary Samba
network calls in the context of the intercepted user, such as viewing
or modifying sensitive security data in the Active Directory (AD)
database or disabling critical services.","Upgrade to Samba version 4.2.11 / 4.3.8 / 4.4.2 or later.","http://badlock.org
https://www.samba.org/samba/security/CVE-2016-2118.html","
Nessus detected that the Samba Badlock patch has not been applied.
"
"10114","CVE-1999-0524","","None","113.203.145.136","icmp","0","ICMP Timestamp Request Remote Date Disclosure","It is possible to determine the exact time set on the remote host.","The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).","","The difference between the local and remote clocks is 77 seconds.
"
"11154","","","None","113.203.145.136","tcp","5554","Unknown Service Detection: Banner Retrieval","There is an unknown service running on the remote host.","Nessus was unable to identify a service on the remote host even though
it returned a banner of some type.","n/a","","
If you know what this service is and think the banner could be used to
identify it, please send a description of the service along with the
following output to svc-signatures@nessus.org :

  Port   : 5554
  Type   : spontaneous
  Banner : 
0x00:  00 00 00 0C 00 00 00 10 00 00 00 05 00 00 00 01    ................
           0x10:  00 00 00 0C 00 00 00 05 00 00 00 06 63 6D 61 00    ............cma.
           0x20:                                                                     
           
"
"11154","","","None","113.203.145.136","tcp","5555","Unknown Service Detection: Banner Retrieval","There is an unknown service running on the remote host.","Nessus was unable to identify a service on the remote host even though
it returned a banner of some type.","n/a","","
If you know what this service is and think the banner could be used to
identify it, please send a description of the service along with the
following output to svc-signatures@nessus.org :

  Port   : 5555
  Type   : spontaneous
  Banner : 
0x00:  00 00 00 0C 00 00 00 10 00 00 00 02 00 00 00 01    ................
           0x10:  00 00 00 0C 00 00 00 05 00 00 00 03 73 63 6D 00    ............scm.
           0x20:                                                                     
           
"
"11219","","","None","113.203.145.136","tcp","1024","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 1024/tcp was found to be open"
"11219","","","None","113.203.145.136","tcp","5554","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 5554/tcp was found to be open"
