Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"10267","","","None","93.122.202.144","tcp","2323","SSH Server Type and Version Information","An SSH server is listening on this port.","It is possible to obtain information about the remote SSH server by
sending an empty authentication request.","n/a","","
SSH version : SSH-2.0-dropbear_2011.54
SSH supported authentication : publickey,password
"
"10881","","","None","93.122.202.144","tcp","2323","SSH Protocol Versions Supported","A SSH server is running on the remote host.","This plugin determines the versions of the SSH protocol supported by
the remote SSH daemon.","n/a","","The remote SSH daemon supports the following versions of the
SSH protocol :

  - 1.99
  - 2.0
"
"11219","","","None","93.122.202.144","tcp","443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 443/tcp was found to be open"
"11219","","","None","93.122.202.144","tcp","502","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 502/tcp was found to be open"
"11219","","","None","93.122.202.144","tcp","2323","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 2323/tcp was found to be open"
"11936","","","None","93.122.202.144","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : KYOCERA Printer
Linux Kernel 2.6
Confidence level : 54
Method : SinFP

 
The remote host is running one of these operating systems : 
KYOCERA Printer
Linux Kernel 2.6"
"19506","","","None","93.122.202.144","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 6.8.1
Plugin feed version : 201608181730
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Device Discovery Test
Scanner IP : 172.31.33.81
Port scanner(s) : nessus_syn_scanner 
Port range : default
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2016/8/19 1:55 
Scan duration : 2296 sec
"
"22964","","","None","93.122.202.144","tcp","2323","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","An SSH server is running on this port."
"25220","","","None","93.122.202.144","tcp","0","TCP/IP Timestamps Supported","The remote service implements TCP timestamps.","The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.","n/a","http://www.ietf.org/rfc/rfc1323.txt",""
"45590","","","None","93.122.202.144","tcp","0","Common Platform Enumeration (CPE)","It is possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.","n/a","http://cpe.mitre.org/
https://nvd.nist.gov/cpe.cfm","
The remote operating system matched the following CPE : 

  cpe:/o:linux:linux_kernel:2.6
"
"66334","","","None","93.122.202.144","tcp","0","Patch Report","The remote host is missing several patches.","The remote host is missing one or more security patches. This plugin
lists the newest version of each patch to install to make sure the
remote host is up-to-date.","Install the patches listed below.","","

. You need to take the following action :
[ Dropbear SSH Server < 2013.59 Multiple Vulnerabilities (70545) ]

+ Action to take : 


"
"70545","CVE-2013-4421","5.0","Medium","93.122.202.144","tcp","2323","Dropbear SSH Server < 2013.59 Multiple Vulnerabilities","The remote SSH service is affected by multiple vulnerabilities.","According to its self-reported banner, the version of Dropbear SSH
running on this port is earlier than 2013.59.  As such, it is
potentially affected by multiple vulnerabilities :

  - A denial of service vulnerability caused by the way the
    'buf_decompress()' function handles compressed files.
    (CVE-2013-4421)

  - User-enumeration is possible due to a timing error when
    authenticating users. (CVE-2013-4434)","Upgrade to the Dropbear SSH 2013.59 or later.","https://matt.ucc.asn.au/dropbear/CHANGES
https://secure.ucc.asn.au/hg/dropbear/rev/0bf76f54de6f
https://secure.ucc.asn.au/hg/dropbear/rev/a625f9e135a4","
  Version source    : SSH-2.0-dropbear_2011.54
  Installed version : 2011.54
  Fixed version     : 2013.59
"
"70545","CVE-2013-4434","5.0","Medium","93.122.202.144","tcp","2323","Dropbear SSH Server < 2013.59 Multiple Vulnerabilities","The remote SSH service is affected by multiple vulnerabilities.","According to its self-reported banner, the version of Dropbear SSH
running on this port is earlier than 2013.59.  As such, it is
potentially affected by multiple vulnerabilities :

  - A denial of service vulnerability caused by the way the
    'buf_decompress()' function handles compressed files.
    (CVE-2013-4421)

  - User-enumeration is possible due to a timing error when
    authenticating users. (CVE-2013-4434)","Upgrade to the Dropbear SSH 2013.59 or later.","https://matt.ucc.asn.au/dropbear/CHANGES
https://secure.ucc.asn.au/hg/dropbear/rev/0bf76f54de6f
https://secure.ucc.asn.au/hg/dropbear/rev/a625f9e135a4","
  Version source    : SSH-2.0-dropbear_2011.54
  Installed version : 2011.54
  Fixed version     : 2013.59
"
"70657","","","None","93.122.202.144","tcp","2323","SSH Algorithms and Languages Supported","An SSH server is listening on this port.","This script detects which algorithms and languages are supported by
the remote service for encrypting communications.","n/a","","
Nessus negotiated the following encryption algorithm with the server : aes128-cbc

The server supports the following options for kex_algorithms : 

  diffie-hellman-group1-sha1
  diffie-hellman-group14-sha1

The server supports the following options for server_host_key_algorithms : 

  ssh-dss
  ssh-rsa

The server supports the following options for encryption_algorithms_client_to_server : 

  3des-cbc
  3des-ctr
  aes128-cbc
  aes128-ctr
  aes256-cbc
  aes256-ctr

The server supports the following options for encryption_algorithms_server_to_client : 

  3des-cbc
  3des-ctr
  aes128-cbc
  aes128-ctr
  aes256-cbc
  aes256-ctr

The server supports the following options for mac_algorithms_client_to_server : 

  hmac-md5
  hmac-sha1

The server supports the following options for mac_algorithms_server_to_client : 

  hmac-md5
  hmac-sha1

The server supports the following options for compression_algorithms_client_to_server : 

  none

The server supports the following options for compression_algorithms_server_to_client : 

  none
"
"70658","CVE-2008-5161","2.6","Low","93.122.202.144","tcp","2323","SSH Server CBC Mode Ciphers Enabled","The SSH server is configured to use Cipher Block Chaining.","The SSH server is configured to support Cipher Block Chaining (CBC)
encryption.  This may allow an attacker to recover the plaintext message
from the ciphertext. 

Note that this plugin only checks for the options of the SSH server and
does not check for vulnerable software versions.","Contact the vendor or consult product documentation to disable CBC mode
cipher encryption, and enable CTR or GCM cipher mode encryption.","","
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes256-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes256-cbc
"
"71049","","2.6","Low","93.122.202.144","tcp","2323","SSH Weak MAC Algorithms Enabled","The remote SSH server is configured to allow MD5 and 96-bit MAC
algorithms.","The remote SSH server is configured to allow either MD5 or 96-bit MAC
algorithms, both of which are considered weak.

Note that this plugin only checks for the options of the SSH server,
and it does not check for vulnerable software versions.","Contact the vendor or consult product documentation to disable MD5 and
96-bit MAC algorithms.","","
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
"
"10267","","","None","93.122.203.150","tcp","2323","SSH Server Type and Version Information","An SSH server is listening on this port.","It is possible to obtain information about the remote SSH server by
sending an empty authentication request.","n/a","","
SSH version : SSH-2.0-dropbear_2011.54
SSH supported authentication : publickey,password
"
"10881","","","None","93.122.203.150","tcp","2323","SSH Protocol Versions Supported","A SSH server is running on the remote host.","This plugin determines the versions of the SSH protocol supported by
the remote SSH daemon.","n/a","","The remote SSH daemon supports the following versions of the
SSH protocol :

  - 1.99
  - 2.0
"
"11219","","","None","93.122.203.150","tcp","443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 443/tcp was found to be open"
"11219","","","None","93.122.203.150","tcp","8080","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 8080/tcp was found to be open"
"11219","","","None","93.122.203.150","tcp","502","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 502/tcp was found to be open"
"11219","","","None","93.122.203.150","tcp","2323","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 2323/tcp was found to be open"
