Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"10107","","","None","103.14.71.19","tcp","8082","HTTP Server Type and Version","A web server is running on the remote host.","This plugin attempts to determine the type and the version of the
remote web server.","n/a","","The remote web server type is :

Microsoft-HTTPAPI/2.0"
"10114","CVE-1999-0524","","None","103.14.71.19","icmp","0","ICMP Timestamp Request Remote Date Disclosure","It is possible to determine the exact time set on the remote host.","The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).","","The difference between the local and remote clocks is 38 seconds.
"
"10863","","","None","103.14.71.19","tcp","8082","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Organization Unit: Domain Control Validated
Common Name: cctv.wakainga.com

Issuer Name: 

Country: US
State/Province: Arizona
Locality: Scottsdale
Organization: GoDaddy.com, Inc.
Organization Unit: http://certs.godaddy.com/repository/
Common Name: Go Daddy Secure Certificate Authority - G2

Serial Number: 37 39 18 28 57 16 11 B2 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Apr 09 01:49:38 2015 GMT
Not Valid After: Apr 09 01:49:38 2018 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 A0 50 2E 5E 4C 47 8B 06 9A 97 B6 B0 A4 57 A5 1D 10 8B 55 
            E3 2F 62 1D 0C 9C 97 AB B7 F1 82 CF 82 25 E8 17 3F 71 BA AB 
            66 6E 0C 0B 81 4B 72 3A B0 8F 5B EB 3B 5B 02 B2 8C 4F 47 5B 
            6F 92 20 B2 5C 4D CA D5 A5 A9 6E 02 FB 77 9E C8 06 3C 40 9C 
            24 7D 13 5D E0 88 3B DA 27 DE 95 83 45 8D 3A 3B 3A B8 AB AD 
            8A D2 F1 8B CE C6 B0 05 72 89 07 03 9D 60 6D 19 C8 CC 5E E3 
            70 07 C5 92 BB 79 C9 AF DA 46 22 10 A0 F4 35 31 95 48 69 B7 
            72 51 D6 94 52 3E FB 47 DB D9 5F 8B BC 91 5C 9D 15 33 3F 2E 
            63 3F 52 48 1A 20 FA 95 BF 50 8D B1 E3 98 F3 CD 63 2E 74 A9 
            B4 50 B6 A4 94 EF DE 85 EC 15 41 08 94 D8 9D 85 96 3E 3C BF 
            98 51 FC 03 78 32 C2 CA 81 AE 94 44 25 FB 7B D7 F9 D0 16 C7 
            60 68 9A CD A2 AA 33 C3 DE EF 3E 39 6D A9 7E B8 44 E9 7E 47 
            00 54 5A 84 D0 92 FA 7B 44 67 BA F9 3A 12 C8 08 61 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 10 06 D8 3F 6A 3F 15 B2 62 F8 7E 85 6E 68 46 E1 A6 E2 DD 
           A0 82 4C 78 EA C2 6E 1C 0D 41 7E A5 50 A4 C3 77 5B DA EC 20 
           36 CD 3A 7B 74 4A 1B 29 C4 90 CE 24 7C 19 15 C7 32 4E 4A 41 
           99 86 06 C5 CC 8B 31 E3 40 B3 42 D6 29 AD 60 5F DE DB 1E 13 
           3D 7E 21 34 79 E7 73 D6 3F 44 63 32 A6 10 FF 9E AF A0 4D 3C 
           DA C7 6E A3 A1 57 96 90 D3 C5 BE 99 4B EE C2 D3 7B 25 36 ED 
           2D 0F 78 C9 44 3D AC E5 6D 50 2F 85 12 F9 B7 D3 C9 8A C1 23 
           AC 08 FD 4C 7F 1E 10 7C A9 CB 76 F4 4D 34 BE D4 3D 09 95 32 
           44 DE D4 F5 C2 74 E1 87 74 42 AC E4 BF 5F F6 AC 84 E7 84 50 
           D5 5C 1F E7 50 E7 72 21 73 FD 1E C3 56 7F 4C 4C 56 6F 09 40 
           EE 9B 91 83 DC B0 EC 38 89 C5 AB 48 B3 0F C6 95 E4 7D 74 70 
           1B 2C EE F7 ED B2 A3 A6 4C 01 CF 96 63 3C 70 6D C8 79 32 A8 
           7D D5 5F 66 34 16 EA C2 4A 04 3E 8B 5C 96 03 3F 0A 

Extension: Basic Constraints (2.5.29.19)
Critical: 1


Extension: Extended Key Usage (2.5.29.37)
Critical: 0
Purpose#1: Web Server Authentication (1.3.6.1.5.5.7.3.1)
Purpose#2: Web Client Authentication (1.3.6.1.5.5.7.3.2)


Extension: Key Usage (2.5.29.15)
Critical: 1
Key Usage: Digital Signature, Key Encipherment


Extension: CRL Distribution Points (2.5.29.31)
Critical: 0
URI: http://crl.godaddy.com/gdig2s1-87.crl


Extension: Policies (2.5.29.32)
Critical: 0
Policy ID #1: 2.16.840.1.114413.1.7.23.1
Qualifier ID #1: Certification Practice Statement (1.3.6.1.5.5.7.2.1)
CPS URI: http://certificates.godaddy.com/repository/


Extension: Authority Information Access (1.3.6.1.5.5.7.1.1)
Critical: 0
Method#1: Online Certificate Status Protocol
URI: http://ocsp.godaddy.com/
Method#2: Certificate Authority Issuers
URI: http://certificates.godaddy.com/repository/gdig2.crt


Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: 40 C2 BD 27 8E CC 34 83 30 A2 33 D7 FB 6C B3 F0 B4 2C 80 CE 


Extension: Subject Alternative Name (2.5.29.17)
Critical: 0
DNS: cctv.wakainga.com
DNS: www.cctv.wakainga.com


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: CC 57 A0 14 DE 89 B5 EC D5 E1 94 B1 65 06 58 18 C6 A4 58 C1 


Fingerprints : 

SHA-256 Fingerprint: 47 3A C4 DB 67 8A 48 58 C1 C7 0B 04 A3 40 5A 6C 5E 77 8E 17 
                     75 F8 90 37 9F A5 91 B9 0C D8 22 C4 
SHA-1 Fingerprint: 21 6C 71 F0 0A DA 12 59 EF 4A A5 18 03 B2 4A 83 08 43 35 DA 
MD5 Fingerprint: 3E 1B D7 AD DE 52 ED CF FA 71 2A 10 09 D3 00 FC 

"
"11219","","","None","103.14.71.19","tcp","80","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 80/tcp was found to be open"
"11219","","","None","103.14.71.19","tcp","8082","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 8082/tcp was found to be open"
"11935","","","None","103.14.71.19","udp","500","IPSEC Internet Key Exchange (IKE) Version 1 Detection","A VPN server is listening on the remote port.","The remote host seems to be enabled to do Internet Key Exchange (IKE)
version 1. This is typically indicative of a VPN server. VPN servers
are used to connect remote hosts into internal resources. 

Make sure that the use of this VPN endpoint is done in accordance with
your corporate security policy. 

Note that if the remote host is not configured to allow the Nessus
host to perform IKE/IPSEC negotiations, Nessus won't be able to detect
the IKE service. 

Also note that this plugin does not run over IPv6.","If this service is not needed, disable it or filter incoming traffic
to this port.","",""
"11936","","","None","103.14.71.19","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Microsoft Windows Server 2003
Microsoft Windows Vista
Microsoft Windows Server 2008
Microsoft Windows 7
Microsoft Windows Server 2008 R2
Confidence level : 70
Method : HTTP

 
The remote host is running one of these operating systems : 
Microsoft Windows Server 2003
Microsoft Windows Vista
Microsoft Windows Server 2008
Microsoft Windows 7
Microsoft Windows Server 2008 R2"
"12053","","","None","103.14.71.19","tcp","0","Host Fully Qualified Domain Name (FQDN) Resolution","It was possible to resolve the name of the remote host.","Nessus was able to resolve the FQDN of the remote host.","n/a","","
103.14.71.19 resolves as ip-103-14-71-19.static.vorco.net.
"
"19506","","","None","103.14.71.19","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 6.8.1
Plugin feed version : 201608181730
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Device Discovery Test
Scanner IP : 172.31.33.81
Port scanner(s) : nessus_syn_scanner 
Port range : default
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2016/8/19 1:09 
Scan duration : 3312 sec
"
"22964","","","None","103.14.71.19","tcp","8082","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","An SSLv3 server answered on this port.
"
