Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"10107","","","None","200.123.251.82","tcp","81","HTTP Server Type and Version","A web server is running on the remote host.","This plugin attempts to determine the type and the version of the
remote web server.","n/a","","The remote web server type is :

Coyote HTTP/1.1 Connector"
"10107","","","None","200.123.251.82","tcp","5903","HTTP Server Type and Version","A web server is running on the remote host.","This plugin attempts to determine the type and the version of the
remote web server.","n/a","","The remote web server type is :

Microsoft-IIS/7.5"
"10107","","","None","200.123.251.82","tcp","8080","HTTP Server Type and Version","A web server is running on the remote host.","This plugin attempts to determine the type and the version of the
remote web server.","n/a","","The remote web server type is :

Microsoft-IIS/8.5"
"10107","","","None","200.123.251.82","tcp","5902","HTTP Server Type and Version","A web server is running on the remote host.","This plugin attempts to determine the type and the version of the
remote web server.","n/a","","The remote web server type is :

Microsoft-IIS/7.5"
"10114","CVE-1999-0524","","None","200.123.251.82","icmp","0","ICMP Timestamp Request Remote Date Disclosure","It is possible to determine the exact time set on the remote host.","The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).","","The difference between the local and remote clocks is 121 seconds.
"
"10342","","","None","200.123.251.82","tcp","5900","VNC Software Detection","The remote host is running a remote display software (VNC).","The remote host is running VNC (Virtual Network Computing), which uses
the RFB (Remote Framebuffer) protocol to provide remote access to
graphical user interfaces and thus permits a console on the remote
host to be displayed on another.","Make sure use of this software is done in accordance with your
organization's security policy and filter incoming traffic to this
port.","http://en.wikipedia.org/wiki/Vnc","
The highest RFB protocol version supported by the server is :

  3.8
"
"10342","","","None","200.123.251.82","tcp","5901","VNC Software Detection","The remote host is running a remote display software (VNC).","The remote host is running VNC (Virtual Network Computing), which uses
the RFB (Remote Framebuffer) protocol to provide remote access to
graphical user interfaces and thus permits a console on the remote
host to be displayed on another.","Make sure use of this software is done in accordance with your
organization's security policy and filter incoming traffic to this
port.","http://en.wikipedia.org/wiki/Vnc","
The highest RFB protocol version supported by the server is :

  3.8
"
"10622","","","None","200.123.251.82","tcp","1723","PPTP Detection","A VPN server is listening on the remote port.","The remote host is running a PPTP (Point-to-Point Tunneling Protocol)
server.  It allows users to set up a tunnel between their host and the
network the remote host is attached to.","Make sure use of this software is in agreement with your
organization's security policy.","","
It was possible to extract the following information from the remote PPTP server :

Firmware Version : 1
Vendor Name : MikroTik
Host name : Bioetanol
"
"10759","CVE-2000-0649","2.6","Low","200.123.251.82","tcp","5903","Web Server HTTP Header Internal IP Disclosure","This web server leaks a private IP address through its HTTP headers.","This may expose internal IP addresses that are usually hidden or
masked behind a Network Address Translation (NAT) Firewall or proxy
server. 

There is a known issue with Microsoft IIS 4.0 doing this in its default
configuration. This may also affect other web servers, web applications,
web proxies, load balancers and through a variety of misconfigurations
related to redirection.","None","http://archives.neohapsis.com/archives/ntbugtraq/2000-q3/0025.html
http://support.microsoft.com/default.aspx?scid=kb;EN-US;Q218180
http://support.microsoft.com/default.aspx?scid=kb;EN-US;834141","
When processing the following request :

  GET / HTTP/1.0

this web server leaks the following private IP address :

  192.168.4.3

as found in the following collection of HTTP headers :

HTTP/1.1 401 Unauthorized
Server: Microsoft-IIS/7.5
WWW-Authenticate: Basic realm=""192.168.4.3""
Date: Fri, 19 Aug 2016 01:28:41 GMT
Connection: close
Content-Length: 0

"
"10759","CVE-2000-0649","2.6","Low","200.123.251.82","tcp","5902","Web Server HTTP Header Internal IP Disclosure","This web server leaks a private IP address through its HTTP headers.","This may expose internal IP addresses that are usually hidden or
masked behind a Network Address Translation (NAT) Firewall or proxy
server. 

There is a known issue with Microsoft IIS 4.0 doing this in its default
configuration. This may also affect other web servers, web applications,
web proxies, load balancers and through a variety of misconfigurations
related to redirection.","None","http://archives.neohapsis.com/archives/ntbugtraq/2000-q3/0025.html
http://support.microsoft.com/default.aspx?scid=kb;EN-US;Q218180
http://support.microsoft.com/default.aspx?scid=kb;EN-US;834141","
When processing the following request :

  GET / HTTP/1.0

this web server leaks the following private IP address :

  192.168.4.4

as found in the following collection of HTTP headers :

HTTP/1.1 401 Unauthorized
Server: Microsoft-IIS/7.5
WWW-Authenticate: Basic realm=""192.168.4.4""
Date: Fri, 19 Aug 2016 01:28:43 GMT
Connection: close
Content-Length: 0

"
