Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"10114","CVE-1999-0524","","None","180.178.182.237","icmp","0","ICMP Timestamp Request Remote Date Disclosure","It is possible to determine the exact time set on the remote host.","The remote host answers to an ICMP timestamp request.  This allows an
attacker to know the date that is set on the targeted machine, which
may assist an unauthenticated, remote attacker in defeating time-based
authentication protocols.

Timestamps returned from machines running Windows Vista / 7 / 2008 /
2008 R2 are deliberately incorrect, but usually within 1000 seconds of
the actual system time.","Filter out the ICMP timestamp requests (13), and the outgoing ICMP
timestamp replies (14).","","This host returns invalid timestamps (bigger than 24 hours)."
"10267","","","None","180.178.182.237","tcp","22","SSH Server Type and Version Information","An SSH server is listening on this port.","It is possible to obtain information about the remote SSH server by
sending an empty authentication request.","n/a","","
SSH version : SSH-2.0-IPSSH-6.5.0
SSH supported authentication : publickey,password
"
"11219","","","None","180.178.182.237","tcp","8080","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 8080/tcp was found to be open"
"11219","","","None","180.178.182.237","tcp","53","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 53/tcp was found to be open"
"11219","","","None","180.178.182.237","tcp","22","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 22/tcp was found to be open"
"11219","","","None","180.178.182.237","tcp","8888","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 8888/tcp was found to be open"
"11936","","","None","180.178.182.237","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : VxWorks 6.5.0
Confidence level : 70
Method : SSH

 
The remote host is running VxWorks 6.5.0"
"19506","","","None","180.178.182.237","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 6.8.1
Plugin feed version : 201608181730
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Device Discovery Test
Scanner IP : 172.31.33.81
Port scanner(s) : nessus_syn_scanner 
Port range : default
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2016/8/19 0:50 
Scan duration : 3321 sec
"
"22964","","","None","180.178.182.237","tcp","53","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","The service closed the connection without sending any data.
It might be protected by some sort of TCP wrapper."
"22964","","","None","180.178.182.237","tcp","8080","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","The service closed the connection without sending any data.
It might be protected by some sort of TCP wrapper."
"22964","","","None","180.178.182.237","tcp","8888","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","The service closed the connection without sending any data.
It might be protected by some sort of TCP wrapper."
"22964","","","None","180.178.182.237","tcp","22","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","An SSH server is running on this port."
"54615","","","None","180.178.182.237","tcp","0","Device Type","It is possible to guess the remote device type.","Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).","n/a","","Remote device type : embedded
Confidence level : 70
"
"70657","","","None","180.178.182.237","tcp","22","SSH Algorithms and Languages Supported","An SSH server is listening on this port.","This script detects which algorithms and languages are supported by
the remote service for encrypting communications.","n/a","","
Nessus negotiated the following encryption algorithm with the server : aes128-cbc

The server supports the following options for kex_algorithms : 

  diffie-hellman-group1-sha1

The server supports the following options for server_host_key_algorithms : 

  ssh-dss

The server supports the following options for encryption_algorithms_client_to_server : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  arcfour
  blowfish-cbc
  cast128-cbc
  des-cbc
  des-cbc

The server supports the following options for encryption_algorithms_server_to_client : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  arcfour
  blowfish-cbc
  cast128-cbc
  des-cbc
  des-cbc

The server supports the following options for mac_algorithms_client_to_server : 

  hmac-md5
  hmac-md5-96
  hmac-sha1
  hmac-sha1-96

The server supports the following options for mac_algorithms_server_to_client : 

  hmac-md5
  hmac-md5-96
  hmac-sha1
  hmac-sha1-96

The server supports the following options for compression_algorithms_client_to_server : 

  none

The server supports the following options for compression_algorithms_server_to_client : 

  none
"
"70658","CVE-2008-5161","2.6","Low","180.178.182.237","tcp","22","SSH Server CBC Mode Ciphers Enabled","The SSH server is configured to use Cipher Block Chaining.","The SSH server is configured to support Cipher Block Chaining (CBC)
encryption.  This may allow an attacker to recover the plaintext message
from the ciphertext. 

Note that this plugin only checks for the options of the SSH server and
does not check for vulnerable software versions.","Contact the vendor or consult product documentation to disable CBC mode
cipher encryption, and enable CTR or GCM cipher mode encryption.","","
The following client-to-server Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc
  des-cbc

The following server-to-client Cipher Block Chaining (CBC) algorithms
are supported : 

  3des-cbc
  aes128-cbc
  aes192-cbc
  aes256-cbc
  blowfish-cbc
  cast128-cbc
  des-cbc
"
"71049","","2.6","Low","180.178.182.237","tcp","22","SSH Weak MAC Algorithms Enabled","The remote SSH server is configured to allow MD5 and 96-bit MAC
algorithms.","The remote SSH server is configured to allow either MD5 or 96-bit MAC
algorithms, both of which are considered weak.

Note that this plugin only checks for the options of the SSH server,
and it does not check for vulnerable software versions.","Contact the vendor or consult product documentation to disable MD5 and
96-bit MAC algorithms.","","
The following client-to-server Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-sha1-96

The following server-to-client Message Authentication Code (MAC) algorithms
are supported : 

  hmac-md5
  hmac-md5-96
  hmac-sha1-96
"
"90317","","4.3","Medium","180.178.182.237","tcp","22","SSH Weak Algorithms Supported","The remote SSH server is configured to allow weak encryption
algorithms or no algorithm at all.","Nessus has detected that the remote SSH server is configured to use
the Arcfour stream cipher or no cipher at all. RFC 4253 advises
against using Arcfour due to an issue with weak keys.","Contact the vendor or consult product documentation to remove the weak
ciphers.","https://tools.ietf.org/html/rfc4253#section-6.3","
The following weak server-to-client encryption algorithms are supported : 

  arcfour

The following weak client-to-server encryption algorithms are supported : 

  arcfour
"
