Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"10107","","","None","74.198.255.233","tcp","9443","HTTP Server Type and Version","A web server is running on the remote host.","This plugin attempts to determine the type and the version of the
remote web server.","n/a","","The remote web server type is :

Sierra Wireless Inc, Embedded Server"
"10107","","","None","74.198.255.233","tcp","8088","HTTP Server Type and Version","A web server is running on the remote host.","This plugin attempts to determine the type and the version of the
remote web server.","n/a","","The remote web server type is :

Sierra Wireless Inc, Embedded Server"
"10281","","","None","74.198.255.233","tcp","2332","Telnet Server Detection","A Telnet server is listening on the remote port.","The remote host is running a Telnet server, a remote terminal
server.","Disable this service if you do not use it.","","Here is the banner from the remote Telnet server :

------------------------------ snip ------------------------------


        Welcome to the Sierra Wireless Inc.  ALEOS Environment

LS300 login: 
------------------------------ snip ------------------------------
"
"10386","","","None","74.198.255.233","tcp","9443","Web Server No 404 Error Code Check","The remote web server does not return 404 error codes.","The remote web server is configured such that it does not return '404
Not Found' error codes when a nonexistent file is requested, perhaps
returning instead a site map, search page or authentication page.

Nessus has enabled some counter measures for this.  However, they
might be insufficient.  If a great number of security holes are
produced for this port, they might not all be accurate.","n/a","","

CGI scanning will be disabled for this host because the host responds
to requests for non-existent URLs with HTTP code 302
rather than 404. The requested URL was : 

    https://74.198.255.233:9443/cgi-bin/uYMkJmQqK8Um.html
"
"10863","","","None","74.198.255.233","tcp","9443","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Country: US
State/Province: CA
Locality: SF
Organization: Sierra Wireless
Organization Unit: AirLink
Common Name: SWI
Email Address: support@sierrawireless.com

Issuer Name: 

Country: US
State/Province: CA
Locality: SF
Organization: Sierra Wireless
Organization Unit: AirLink
Common Name: SWI
Email Address: support@sierrawireless.com

Serial Number: 00 B4 E4 BB 87 2A 0E 04 3A 

Version: 1

Signature Algorithm: SHA-1 With RSA Encryption

Not Valid Before: Feb 21 17:32:09 2014 GMT
Not Valid After: Feb 19 17:32:09 2024 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 1024 bits
Public Key: 00 D0 16 15 0D 53 AE 49 AD 7C 5D EF F7 20 7C 74 04 CF 2A C1 
            C7 A6 EA E3 41 CE C9 2A E3 EA F6 32 D2 0A 1D 8D 72 16 A3 CB 
            CD 21 F6 CC A6 A1 3D CF 37 E2 94 E6 3E 9F 43 E5 72 A6 AF 39 
            85 83 8D F8 9F A0 FC 9E 65 3D 6D B5 EB EB 2A 86 CD 18 6D 9E 
            5B CD E0 47 22 80 FA A5 B3 0C A9 A0 3C D8 89 76 CC 19 48 F0 
            88 57 51 75 8F 72 15 62 9C 6B C6 9B B1 E9 4B C6 45 97 21 26 
            13 3D D6 B7 5D 1D 77 72 DF 
Exponent: 01 00 01 

Signature Length: 128 bytes / 1024 bits
Signature: 00 82 61 06 32 62 27 77 B5 3C 2D 37 54 32 A3 E4 F2 A6 3E 9B 
           51 6F 92 37 F0 A2 38 3C A8 AC CD 5E 93 1D 3B 5A BA 64 7E 95 
           63 55 46 5B 9F 0C E0 9A 7D F4 34 52 34 6D FB 8C 3A 4D 61 85 
           D3 DA C5 88 12 ED F3 90 5D 9C 9F A5 63 C3 01 89 5F 78 E6 29 
           80 00 B4 D2 32 5B 45 5D A2 A1 92 56 D0 0C 9A 8C A3 BB 4B 30 
           C7 F1 07 70 48 51 FE 24 D1 54 56 DE 0C 3C 5C 6C ED 20 8C FF 
           74 89 DE 74 4F F2 C8 B7 F7 

Fingerprints : 

SHA-256 Fingerprint: 13 2D 2C E4 D3 A5 5C 73 AA 5B F9 5C 67 1E 9C 0E 87 F0 AB 9D 
                     3C 34 78 2D C8 F9 16 2F C7 13 FC 31 
SHA-1 Fingerprint: 6D D1 DA A6 EC 77 9A 92 A5 2F 7F 40 2A AB E8 BC F0 93 A5 9A 
MD5 Fingerprint: 48 3E 2A E8 DF 48 94 24 97 CD F7 5A 93 87 6A C5 

"
"11153","","","None","74.198.255.233","tcp","8088","Service Detection (HELP Request)","The remote service could be identified.","It was possible to identify the remote service by its banner or by
looking at the error message it sends when it receives a 'HELP'
request.","n/a","","A web server seems to be running on this port."
"11219","","","None","74.198.255.233","tcp","2332","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 2332/tcp was found to be open"
"11219","","","None","74.198.255.233","tcp","502","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 502/tcp was found to be open"
"11219","","","None","74.198.255.233","tcp","8088","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 8088/tcp was found to be open"
"11219","","","None","74.198.255.233","tcp","9443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 9443/tcp was found to be open"
