Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"10342","","","None","89.121.195.122","tcp","5800","VNC Software Detection","The remote host is running a remote display software (VNC).","The remote host is running VNC (Virtual Network Computing), which uses
the RFB (Remote Framebuffer) protocol to provide remote access to
graphical user interfaces and thus permits a console on the remote
host to be displayed on another.","Make sure use of this software is done in accordance with your
organization's security policy and filter incoming traffic to this
port.","http://en.wikipedia.org/wiki/Vnc","
The highest RFB protocol version supported by the server is :

  3.3
"
"10622","","","None","89.121.195.122","tcp","1723","PPTP Detection","A VPN server is listening on the remote port.","The remote host is running a PPTP (Point-to-Point Tunneling Protocol)
server.  It allows users to set up a tunnel between their host and the
network the remote host is attached to.","Make sure use of this software is in agreement with your
organization's security policy.","","
It was possible to extract the following information from the remote PPTP server :

Firmware Version : 1
Vendor Name : linux
Host name : local
"
"10758","","","None","89.121.195.122","tcp","5901","VNC HTTP Server Detection","The remote host is running a remote display software (VNC).","The remote host is running VNC (Virtual Network Computing), which uses
the RFB (Remote Framebuffer) protocol to provide remote access to
graphical user interfaces and thus permits a console on the remote host
to be displayed on another.","Make sure use of this software is done in accordance with your
organization's security policy and filter incoming traffic to this
port.","http://en.wikipedia.org/wiki/Vnc",""
"10863","","","None","89.121.195.122","tcp","443","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Common Name: bc:67:1c:f7:41:c0
Organization Unit: RV042G
Organization: Cisco Systems, Inc.
Locality: Irvine
Country: US
Surname: Califomia

Issuer Name: 

Common Name: bc:67:1c:f7:41:c0
Organization Unit: RV042G
Organization: Cisco Systems, Inc.
Locality: Irvine
Country: US
Surname: Califomia

Serial Number: 00 DA 70 DE 3C 70 39 75 AB 

Version: 3

Signature Algorithm: SHA-1 With RSA Encryption

Not Valid Before: May 13 10:18:17 2016 GMT
Not Valid After: May 11 10:18:17 2026 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 1024 bits
Public Key: 00 DA 79 91 34 A1 3F F4 EE 43 A2 59 1B E9 28 5E 73 4A FA 21 
            50 59 6D 53 28 74 43 E7 51 63 7D 96 4F D7 F7 5C 71 18 0F F5 
            2E 93 20 85 EF 63 55 62 6A B6 18 AF 45 27 D5 3B CC A7 6A 6D 
            09 BD E1 73 5B C1 D7 85 7A BE DA F2 A4 E5 D5 44 71 A6 BE 3F 
            7E 8C DD E9 9A 0D E9 14 EA B6 CD 38 96 F3 0D 62 84 40 31 7F 
            9E C0 BD CE 3E BC CA 37 DF 75 42 8F ED 09 B3 A0 EC 7D FD 2F 
            AF 38 3B 79 18 47 5A 78 13 
Exponent: 01 00 01 

Signature Length: 128 bytes / 1024 bits
Signature: 00 01 42 F4 34 4A FE A8 6A AF F5 90 68 2A 5C D8 6C 47 E3 2B 
           D7 6B 3E D1 D1 33 49 A3 95 45 9B B3 0F 94 EA F7 1B C9 99 3E 
           EB FC 43 34 AE D2 B5 DD DE 62 63 72 9D E5 4C 94 B4 2A 65 90 
           3B 6B 68 A4 4A BF A6 19 0C A1 FF C3 95 88 CE A3 ED 1F FB FA 
           E8 34 AB E5 C2 A2 2F 37 F8 E8 B8 7F 9A 4B 03 3F A4 F0 72 06 
           3F D9 5E EF DA 61 11 7C E0 EB 5B 66 F1 84 62 7A 69 9C 08 FF 
           D7 90 04 EE D1 7D 53 CB 35 

Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: 45 E4 9A CA 5D 89 1C C5 6C A4 89 B5 0D 5B 44 A1 DF 93 51 ED 


Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: 45 E4 9A CA 5D 89 1C C5 6C A4 89 B5 0D 5B 44 A1 DF 93 51 ED 


Extension: Basic Constraints (2.5.29.19)
Critical: 0
CA: TRUE


Fingerprints : 

SHA-256 Fingerprint: 38 AC CF 92 EA 9C C4 65 9D 9C 0E 0C 43 D0 7B 4A 79 24 FF 82 
                     44 CB 7A 76 CE 36 D5 88 AA FE D4 C0 
SHA-1 Fingerprint: 71 AB 64 84 80 0E C1 5C FA 4D 8F 8D 8D 33 2C E3 C4 7F 57 E4 
MD5 Fingerprint: EC E6 03 C1 57 47 86 E4 F7 FE C9 D1 F3 70 C5 26 

"
"11153","","","None","89.121.195.122","tcp","443","Service Detection (HELP Request)","The remote service could be identified.","It was possible to identify the remote service by its banner or by
looking at the error message it sends when it receives a 'HELP'
request.","n/a","","A web server seems to be running on this port."
"11219","","","None","89.121.195.122","tcp","3299","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 3299/tcp was found to be open"
"11219","","","None","89.121.195.122","tcp","102","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 102/tcp was found to be open"
"11219","","","None","89.121.195.122","tcp","5901","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 5901/tcp was found to be open"
"11219","","","None","89.121.195.122","tcp","5800","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 5800/tcp was found to be open"
"11219","","","None","89.121.195.122","tcp","7777","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 7777/tcp was found to be open"
